listing_id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,last_review,reviews_per_month,calculated_host_listings_count,availability_365
610637,Little Flat near Shore,3024456,Elaine,Great Junction Street,55.97201818,-3.171703384,Entire home/apt,80,3,27/08/2018,0.19,1,0
611124,Beautiful Little Home in Edinburgh,3030167,Suzanne,Meadowbank and Abbeyhill North,55.95867589,-3.15001002,Entire home/apt,45,3,25/08/2018,0.61,1,8
612137,Double bedroom in quiet flat close to city centre,2056916,Jennet,Marchmont West,55.93562644,-3.195951248,Private room,38,2,02/11/2018,3.02,1,101
613382,Edinburgh Flat with 2 double bedrooms,3042010,Richie,Morningside,55.9265554,-3.207626467,Entire home/apt,130,1,25/06/2018,2.36,1,140
614851,"City Centre Apartment , 1 bedroom",1906698,Chris,Tollcross,55.94327168,-3.201225905,Entire home/apt,65,3,04/11/2018,3.2,4,154
615726,"Bright, spacious Victorian flat,",2717567,Carl,Morningside,55.92507069,-3.208021361,Entire home/apt,159,2,24/08/2018,0.49,1,314
615913,"Charming, central flat with gorgeous views",3056144,Dani,Meadows and Southside,55.94265969,-3.183635532,Private room,35,2,10/09/2018,0.65,1,0
619888,Grassmarket No1 with Amazing Views,3071816,Maureen,"Old Town, Princes Street and Leith Street",55.94777285,-3.197377093,Entire home/apt,70,3,03/11/2018,2.27,7,49
619889,"Grassmarket No.2 next to Castle, amazing views",3071816,Maureen,"Old Town, Princes Street and Leith Street",55.94806446,-3.197984541,Entire home/apt,80,3,03/11/2018,2.65,7,53
619891,Grassmarket Studio in City Center,3071816,Maureen,Tollcross,55.94606925,-3.199095753,Entire home/apt,70,3,03/11/2018,3.01,7,110
619892,Royal Mile Apartment in Old Town,3071816,Maureen,"Canongate, Southside and Dumbiedykes",55.95061987,-3.18315189,Entire home/apt,90,3,30/10/2018,2.75,7,15
620293,"Friendly, fabulous Stockbridge B&B",3073576,Nick,New Town West,55.9580597,-3.207146941,Private room,80,2,30/08/2018,1.43,1,329
622466,"Luxury, City Centre, Free Wifi - M",173941,Neil,Dalry and Fountainbridge,55.9443789,-3.218917409,Entire home/apt,300,2,15/11/2018,0.55,5,300
622487,"Luxury, City Centre, Free Wifi - B",173941,Neil,Dalry and Fountainbridge,55.9434792,-3.220049713,Entire home/apt,300,2,10/08/2018,0.25,5,298
622500,"Luxury, City Centre, Free Wifi - J",173941,Neil,Dalry and Fountainbridge,55.94507485,-3.219645558,Entire home/apt,150,2,17/10/2018,1.34,5,339
622532,"Luxury, City Centre, Free Wifi - G",173941,Neil,Broughton South,55.96288342,-3.186315872,Entire home/apt,300,2,11/11/2018,1.66,5,265
622930,"CENTRAL, BEAUTIFUL, ARTISTS FLAT ",3088607,Li,"Canongate, Southside and Dumbiedykes",55.94385829,-3.183470909,Entire home/apt,85,4,02/09/2017,0.12,2,320
624492,"Fab Festival Flat,under the castle,",3098393,Lorraine,"Old Town, Princes Street and Leith Street",55.94811294,-3.198694299,Entire home/apt,220,7,20/08/2018,0.45,2,31
627527,"Double room, en-suite, free parking.",3110470,Alan,Broughton North and Powderhall,55.96599242,-3.194886306,Private room,55,1,28/10/2018,2.86,1,281
633029,Stylish Central 2 Bedroom Apartment,3149701,Eleanor,Stockbridge,55.95980113,-3.209740346,Entire home/apt,80,2,05/09/2018,1.34,3,320
639079,Smart Apartment by Edinburgh Castle,3149701,Eleanor,"Old Town, Princes Street and Leith Street",55.94838938,-3.199559176,Entire home/apt,75,2,23/09/2018,2.07,3,274
639942,Bright Contemporary Apartment,3195122,Tamsin,Hillside and Calton Hill,55.95716644,-3.17139994,Entire home/apt,90,2,14/10/2018,1.35,1,184
640071,"B&B Boutique ""Rooms"" in Townhouse",3195836,Eric,South Leith,55.96914027,-3.163268862,Private room,54,1,03/11/2018,2.36,3,336
640347,Unique duplex in central Edinburgh - car parking,3197340,Sian,Abbeyhill,55.95415381,-3.158962628,Entire home/apt,45,3,01/01/2018,1.01,1,0
640398,Spacious Twin Room in v. good area.,3196941,Shanna,"Blackford, West Mains and Mayfield Road",55.9283655,-3.17104107,Private room,46,2,07/10/2018,1.17,4,251
641377,Twin Room in Comfy Family Home,477325,Juliet,Siverknowes and Davidson's Mains,55.96719713,-3.277322896,Private room,30,1,19/08/2018,0.34,3,292
641458,Two Bedroom Serviced Apartment (5 persons),2989965,OceanApartments,Western Harbour and Leith Docks,55.98673586,-3.188697495,Private room,200,1,27/08/2018,0.1,4,69
641460,Two Bedroom Serviced Apartment (5 persons),2989965,OceanApartments,Western Harbour and Leith Docks,55.98731346,-3.187997315,Entire home/apt,300,2,04/11/2018,0.8,4,352
641461,Two Bedroom Serviced Apartment (4 persons),2989965,OceanApartments,Western Harbour and Leith Docks,55.98567809,-3.188921159,Private room,250,2,06/11/2018,2.31,4,342
642048,A charming Edinburgh colony home,3208179,Mary,Stockbridge,55.96131566,-3.206594549,Private room,38,1,23/08/2018,0.67,2,231
642252,A small room in a friendly house,3208179,Mary,Stockbridge,55.96204158,-3.206881338,Private room,35,1,23/10/2018,1.94,2,330
643693,Central Garden Flat + Car Parking,3149701,Eleanor,"Canongate, Southside and Dumbiedykes",55.94334465,-3.177241205,Entire home/apt,75,2,12/11/2018,0.92,3,292
645247,Luxury mews in central Edinburgh,3231039,Colin,Deans Village,55.94917658,-3.211739879,Entire home/apt,70,2,15/11/2018,7.48,1,275
645365,Modern Central Holiday Apartment,3231778,John,Pilrig,55.96588959,-3.181247698,Entire home/apt,75,3,30/10/2018,1.19,4,257
647855,Newington area Apartment for large group,3092851,Lynne,Prestonfield,55.93570001,-3.167577633,Entire home/apt,146,3,12/08/2018,0.24,8,345
650849,VieAmhor Royal Mile Apartment,1708860,Amanda +,"Old Town, Princes Street and Leith Street",55.94919883,-3.193913574,Entire home/apt,85,3,08/10/2018,2.15,9,0
651278,"Central 2 bed 2 bath with wifi, lift & parking",3271884,Jacquie,Meadowbank and Abbeyhill North,55.95570359,-3.161895328,Entire home/apt,65,2,04/11/2018,1.65,1,141
652687,**Luxury room near Princes St**,2531629,Karyn,Deans Village,55.95040659,-3.211904022,Private room,39,2,14/08/2018,0.53,2,61
659483,2 Bedroom Apt Cockburn St OLD TOWN,3327011,Kaddeer,"Old Town, Princes Street and Leith Street",55.95106701,-3.189529813,Entire home/apt,92,2,29/08/2018,0.82,5,300
662778,VieAmhor Castle View Apartment,1708860,Amanda +,"Old Town, Princes Street and Leith Street",55.94723394,-3.198910252,Entire home/apt,102,2,29/10/2018,2.94,9,314
662990,The Broughton Road Residence,646220,Reserve,Broughton North and Powderhall,55.96229154,-3.195583432,Entire home/apt,102,3,28/01/2018,0.07,98,337
663405,The Ardmillan Residence No. 1,646220,Reserve,Polwarth,55.93711819,-3.225486137,Entire home/apt,219,2,31/08/2018,0.05,98,295
663409,The Ardmillan Residence No. 2,646220,Reserve,Gorgie East,55.937992,-3.227213651,Entire home/apt,230,2,19/08/2018,0.2,98,0
668407,Charming apartment near the centre with Netflix!,3383535,Mario,Meadowbank and Abbeyhill North,55.95849429,-3.16003576,Entire home/apt,43,1,03/11/2018,2.64,5,19
675104,"Double Room, Central Edinburgh B&B",3429247,Alison,Marchmont East and Sciennes,55.93802626,-3.190084791,Private room,60,2,22/08/2018,0.29,2,340
681634,"B&B Boutique ""Twin"" in Townhouse",3195836,Eric,South Leith,55.9701291,-3.163527659,Private room,54,1,23/10/2018,1.39,3,338
682325,"B&B Boutique ""King"" in Townhouse",3195836,Eric,Leith (Hermitage and Prospect Bank),55.96871831,-3.161784295,Private room,54,1,18/11/2018,1.84,3,340
685743,"Elegant, cosy,  Edinburgh",3497897,Felicity,Marchmont West,55.93766311,-3.196366811,Private room,50,2,26/08/2018,0.46,1,351
693466,"Super Central, Spacious Bedroom",2816636,Chelsea,"Canongate, Southside and Dumbiedykes",55.94426022,-3.179549807,Private room,49,2,28/08/2018,5.3,1,0
702800,Courtyard setting near Airport-1,3608201,Vicky,"Ratho, Ingliston and Gogar",55.91545406,-3.348392563,Entire home/apt,60,1,10/10/2018,3.36,1,287
705751,"Very central Edinburgh apartment, private parking.",3625886,Pat,Dalry and Fountainbridge,55.94386032,-3.215691678,Entire home/apt,80,2,13/11/2018,2.16,1,318
706832,A FLAT IN TOWN - light and spacious,3632860,Sam,Hillside and Calton Hill,55.95852483,-3.177091204,Entire home/apt,220,3,11/11/2018,1.77,1,319
707097,Centre Royal Mile Apartment All separate beds,3092851,Lynne,"Old Town, Princes Street and Leith Street",55.9488053,-3.182746265,Entire home/apt,128,3,15/09/2018,0.66,8,324
713446,The Britannia Residence,646220,Reserve,Western Harbour and Leith Docks,55.97993114,-3.180189173,Entire home/apt,144,3,28/05/2018,0.09,98,261
715666,Twin/single room in relaxed house,2815768,Rebecca,Shandon,55.93309271,-3.228969006,Private room,27,2,05/11/2018,5.28,1,56
722675,New flat in Edinburgh Royal Mile,3732397,Jaime,"Old Town, Princes Street and Leith Street",55.95011285,-3.18877137,Entire home/apt,145,2,12/11/2018,20.92,1,2
728199,"Central, spacious and comfy flat.",3776412,Tom,Polwarth,55.93735111,-3.224109322,Private room,50,1,18/11/2018,2.62,1,293
732008,Apt18-Spacious 4 bed flat with pool,3810279,Frederika And Agnes,Dalry and Fountainbridge,55.9426684,-3.219726997,Entire home/apt,160,3,04/11/2018,2.07,7,251
732018,Apt1- Welcoming city home with pool,3810279,Frederika And Agnes,Dalry and Fountainbridge,55.94134704,-3.218270127,Entire home/apt,160,3,28/09/2018,1.3,7,268
735521,Victorian Home B&B Exel Loc Quality Value Comfort,3836601,Philippa,North Leith and Newhaven,55.98049108,-3.19307056,Private room,45,2,10/08/2014,0.12,1,159
738118,LARGE FAMILY EN-SUITE SEA VIEW ROOM,3856555,Lorraine,Joppa,55.94761028,-3.093839091,Private room,90,1,02/01/2018,0.12,3,226
742986,"Stylish Edinburgh flat, 0.7miles from the Castle.",3891091,Kelly,Tollcross,55.94409038,-3.201774059,Entire home/apt,129,3,12/11/2018,1.98,1,260
744710,Delightful Holiday Apartment 2 bed,3737047,Gareth,Deans Village,55.95091307,-3.20406571,Entire home/apt,160,2,26/07/2018,2.13,1,182
748646,Great 3db Georgian apt in city cent,3930311,Adrian,New Town East and Gayfield,55.9580615,-3.190916108,Entire home/apt,149,2,25/08/2018,0.48,1,0
749042,Bright single room near Holyrood Park free parking,3935818,Rebeca,Northfield and Piershill,55.95535483,-3.148121319,Private room,26,1,30/09/2018,0.74,1,5
751798,Edinburgh - Crows Nest with stove.,3953260,Simon,"Old Town, Princes Street and Leith Street",55.94814711,-3.18759266,Entire home/apt,90,2,04/11/2018,2.6,1,59
751841,Family cottage in quiet city area,3953200,Ellie,Leith (Hermitage and Prospect Bank),55.96726153,-3.161225977,Entire home/apt,45,7,14/05/2015,0.53,3,0
751842,Wee Green Cottage in the City,3953200,Ellie,Leith (Hermitage and Prospect Bank),55.96767563,-3.161132189,Entire home/apt,50,14,03/08/2014,0.06,3,152
753623,4 bedrooms house private parking,3092851,Lynne,The Inch,55.917524,-3.162839087,Entire home/apt,60,7,14/09/2017,0.09,8,172
754100,Edinburgh City Centre/ Royal Mile. Free parking.,3967512,Keith,"Old Town, Princes Street and Leith Street",55.95229629,-3.182276054,Entire home/apt,150,3,04/11/2018,1.88,2,298
759010,Fantastic 3 Bed City Centre Flat,4000247,Reza,"Old Town, Princes Street and Leith Street",55.95600183,-3.192163227,Entire home/apt,150,2,11/08/2018,0.85,1,191
764513,Large bedroom in Colony Flat,565761,Noël,Meadowbank and Abbeyhill North,55.95851557,-3.168735417,Private room,50,1,09/11/2018,0.33,4,22
767532,"Jeffrey St (Flat 14), Royal Mile, Old Town",4048288,Martin,"Old Town, Princes Street and Leith Street",55.95051945,-3.183399109,Entire home/apt,102,3,28/10/2018,0.77,25,315
768834,EN-SUITE TWIN ROOM IN EDINBURGH,3856555,Lorraine,Joppa,55.94755098,-3.091582714,Private room,60,1,14/08/2016,0.08,3,216
768875,FAMILY ROOM IN EDINBURGH B&B,3856555,Lorraine,Joppa,55.94780567,-3.094360613,Private room,60,1,01/04/2018,0.18,3,201
769648,"Rosslyn: Spacious, quiet, central",4048288,Martin,Broughton South,55.96604101,-3.184267477,Entire home/apt,102,3,28/10/2018,0.47,25,326
772843,City Centre Room next to the Castle,309349,Mettje,Tollcross,55.9469486,-3.20303726,Private room,60,1,15/09/2018,1.13,1,343
773926,The Corstorphine Residence No. 1,646220,Reserve,Balgreen and Roseburn,55.93979892,-3.267165807,Entire home/apt,160,2,03/06/2018,0.1,98,331
774042,Sunny Room Overlooking The Meadows,1645877,Karen,Bruntsfield,55.94169021,-3.203826554,Private room,50,1,16/09/2018,0.54,3,322
788708,Modern Double Room  in a big Flat/ Free Car park,4156748,Marcin,Oxgangs,55.90997758,-3.224717695,Private room,39,2,14/08/2018,0.29,1,131
790170,Waterfront Apartment Amazing Views,4155880,Don,Western Harbour and Leith Docks,55.98613675,-3.189584354,Entire home/apt,160,3,01/10/2018,0.79,1,314
793577,Edinburgh Memories,3899873,Stephen,New Town East and Gayfield,55.95811939,-3.190565749,Private room,52,3,10/09/2018,3.21,2,72
804238,"Cosy, versatile flat, Holyrood Park",4232454,Duncan,"Canongate, Southside and Dumbiedykes",55.95276798,-3.160241977,Entire home/apt,100,3,25/08/2018,2.47,1,0
804641,"Henderson Street Apartment, The Shore",3210523,Riccardo,Great Junction Street,55.97514652,-3.171985576,Entire home/apt,79,2,31/10/2018,0.11,1,49
821573,Royal Mile- lovely 1600's Close,372744,Richard,"Canongate, Southside and Dumbiedykes",55.95229631,-3.174958832,Entire home/apt,120,1,03/09/2013,0.02,3,291
822829,Fabulous City Center Apartment Edin,1521996,Armando,"Old Town, Princes Street and Leith Street",55.95588583,-3.191334497,Entire home/apt,245,1,22/10/2018,1.69,4,231
823772,Penthouse Flat overlooking Holyrood Park,4323679,Maggie,Abbeyhill,55.95531089,-3.165355334,Private room,92,1,29/08/2016,0.11,1,361
829786,The Raeburn Place Residence,646220,Reserve,Stockbridge,55.95885845,-3.209653577,Entire home/apt,135,3,26/07/2018,0.05,98,68
834777,Luxurious 2 bed/2 bath New Town apartment,2765595,Morris,New Town West,55.95406033,-3.204445131,Entire home/apt,160,3,18/09/2018,0.34,3,257
835396,Warrender Apartment Edinburgh,4368884,Peter,Marchmont West,55.93555518,-3.198345028,Entire home/apt,140,2,04/11/2018,1.88,2,256
835921,Entire Flat  for Edinburgh Fringe ,4339805,William,Marchmont West,55.93865369,-3.196902357,Entire home/apt,236,26,27/08/2018,0.11,3,35
838551,"Twin Room, Central Edinburgh B&B",3429247,Alison,Marchmont East and Sciennes,55.93942525,-3.189874598,Private room,60,2,09/11/2018,0.99,2,341
839192,Lovely Double/Twin in v. good area.,3196941,Shanna,"Blackford, West Mains and Mayfield Road",55.92838559,-3.171124795,Private room,40,2,03/04/2018,0.28,4,0
840368,VieAmhor Royal Mile 2 Bed Duplex,1708860,Amanda +,"Old Town, Princes Street and Leith Street",55.94929455,-3.189012601,Entire home/apt,150,3,04/11/2018,2.38,9,327
847909,Edinburgh Modern Beach Retreat,4426248,Gloria,Portobello,55.95716203,-3.12190565,Entire home/apt,45,4,21/09/2018,1.18,1,0
850755,The Hart Street Residence No. 1,646220,Reserve,"Old Town, Princes Street and Leith Street",55.95770469,-3.188824937,Entire home/apt,144,2,13/08/2018,0.13,98,331
853803,New Town/Hillside central flat for 3 - 10 mnth let,4458217,Anne,Hillside and Calton Hill,55.95842012,-3.18250217,Entire home/apt,48,279,28/07/2018,0.25,2,277
856588,Charming and spacious one bedroom.,4479037,Izabela,Canonmills and New Town North,55.96071138,-3.197804607,Entire home/apt,70,2,24/09/2018,0.39,1,140
860170,Sleep in a Hidden Bed Box in an Art-Filled Loft,1366276,Calim,"Old Town, Princes Street and Leith Street",55.94846871,-3.193152193,Entire home/apt,122,2,12/11/2018,8.07,2,218
862797,Large Bedsitting Room with a View,4523247,Diana,Willowbrae and Duddingston Village,55.94902979,-3.143375416,Private room,28,2,15/09/2018,0.74,1,147
864416,Large Room behind Holyrood Palace,2220775,Eva,Abbeyhill,55.95412711,-3.168544812,Private room,30,2,09/11/2018,4.87,4,4
867520,Superb Double Room with en suite,4562229,Sylvia,"Craigleith, Orchard Brae and Crewe Toll",55.95557124,-3.232045779,Private room,60,1,16/09/2018,0.22,1,307
868144,City centre grandeur,3540665,Abbey,Canonmills and New Town North,55.95838296,-3.197664627,Entire home/apt,195,2,24/08/2018,1.08,2,312
877223,Stunning Castle View Flat,4634302,Malcolm,Tollcross,55.94575302,-3.198541577,Entire home/apt,104,3,15/11/2018,3.49,2,265
883026,Smart 3 bedroomed flat with parking,2280137,Gill,New Town East and Gayfield,55.95914254,-3.18648714,Entire home/apt,125,4,04/11/2018,2.83,13,311
886208,Super sunny flat near the sea,3300633,Sarah,Portobello,55.95137256,-3.115634866,Entire home/apt,100,1,06/08/2018,0.27,2,314
893085,The David Hume Residence,646220,Reserve,"Old Town, Princes Street and Leith Street",55.94972955,-3.194573852,Entire home/apt,170,2,27/07/2018,0.26,98,259
897444,Central Georgian house in Edinburgh,4788004,Carmen,Hillside and Calton Hill,55.95653455,-3.170996505,Entire home/apt,220,2,28/08/2018,1.01,1,129
897845,Wonderful central basement apartment.,4790248,Lucy,New Town West,55.9548761,-3.203631212,Entire home/apt,175,2,05/11/2018,1.65,1,275
899294,Fantastic 3 bedroom apartment ,4800991,Arlene,"Inverleith, Goldenacre and Warriston",55.96840032,-3.20522294,Entire home/apt,110,3,21/10/2018,2.26,1,318
904137,VERY central 1 bd apt for 4-parking,1942840,Yvonne,Leith (Albert Street),55.96162726,-3.177098822,Entire home/apt,40,2,04/11/2018,4.68,2,327
904992,The Lochend Park View Residence No. 1,646220,Reserve,Meadowbank and Abbeyhill North,55.95861151,-3.162066883,Entire home/apt,135,2,15/10/2017,0.08,98,358
907058,Stylish Central Apartment near Royal Mile,752943,Alan,"Old Town, Princes Street and Leith Street",55.94805523,-3.185966417,Entire home/apt,78,2,09/11/2018,0.83,1,305
925636,A jewel in a Leith warehouse...,2569933,Janet,Great Junction Street,55.97214032,-3.171420266,Private room,50,2,23/09/2018,1,1,0
926679,Sunny peaceful flat in New Town,2280137,Gill,Canonmills and New Town North,55.95967484,-3.195047377,Entire home/apt,100,3,04/11/2018,2.42,13,285
929522,"Double bedroom, Modern flat",5003891,Bill,The Shore and Constitution Street,55.97615334,-3.168394968,Private room,32,2,25/08/2018,0.4,1,364
931452,Quiet charming cosy with parking,3977221,Sheena And Alastair,Liberton West and Braid Hills,55.91865917,-3.169501732,Entire home/apt,85,3,16/10/2018,0.9,1,352
931908,Unique Beautiful Bijou Annexe Flat,5021059,Kim,Great Junction Street,55.97247108,-3.174128283,Entire home/apt,45,2,07/10/2018,1.49,2,343
951878,Sunny flat with bathroom and en-suite shower room,5165230,Sally,South Leith,55.96573829,-3.171723043,Entire home/apt,95,2,10/09/2018,0.88,1,0
954594,2 bed flat in heart of Festival,2280137,Gill,"Old Town, Princes Street and Leith Street",55.94769708,-3.188740933,Entire home/apt,84,3,04/11/2018,2.71,13,296
955005,Free parking near Royal Mile,2280137,Gill,Abbeyhill,55.95561066,-3.169011167,Entire home/apt,95,3,03/11/2018,2.38,13,314
958069,Single Room Central Edinburgh,2567250,Xanthe,Meadows and Southside,55.94177344,-3.179828378,Private room,55,2,24/09/2018,1.42,2,358
959221,"Great Flat, Location and 5* Service",5206072,Alan & Catherine,Meadows and Southside,55.93895425,-3.181169736,Entire home/apt,69,3,05/11/2018,3.4,1,325
970087,COCKBURN STREET APARTMENT EDINBURGH,2609833,Allan,"Old Town, Princes Street and Leith Street",55.95007616,-3.188528201,Entire home/apt,79,3,26/10/2018,1.77,2,150
970323,Sandaig Guest House,5301341,Karen,Leith (Hermitage and Prospect Bank),55.9688379,-3.161903529,Private room,130,2,,,1,37
972639,Apartment by the Sea,5221777,Grant,Granton West and Salvesen,55.97848186,-3.250236373,Entire home/apt,100,2,30/05/2018,0.59,2,337
979098,Well Located 2 Bed Apartment,5358963,John Paul,Hillside and Calton Hill,55.9595346,-3.170746013,Entire home/apt,120,3,30/09/2018,1.09,1,310
983259,Browns Close Apartment,5388548,David,"Canongate, Southside and Dumbiedykes",55.95194967,-3.177606153,Entire home/apt,95,4,24/09/2018,0.84,1,171
984764,"The Royal Mile Apartment, Edinburgh",793141,Marion,"Old Town, Princes Street and Leith Street",55.95135454,-3.183319528,Entire home/apt,145,2,28/10/2018,3.06,2,302
987075,"New Town, central & peaceful Cumberland Street",3347799,Katie,Canonmills and New Town North,55.95840636,-3.200059313,Entire home/apt,220,3,19/09/2018,0.76,36,323
994272,Luxury Flat Overlooking Royal Park,2280137,Gill,Abbeyhill,55.95446252,-3.163691519,Entire home/apt,130,4,02/09/2018,0.49,13,224
996902,Lovely double bedroom near the sea,3300633,Sarah,Portobello,55.95128012,-3.114727445,Private room,35,1,09/09/2018,0.37,2,198
998663,The cosy room called Canal View,5645963,Neil And Mitzie,Shandon,55.93174411,-3.224077636,Private room,39,2,14/10/2018,0.71,4,349
1003820,Sunny and Private room in Edinburgh,3271394,Israel,Trinity,55.97215647,-3.213775026,Private room,25,5,31/10/2018,0.94,1,145
